device_id,device_type,ip_address,mac_address,protocol,src_port,dst_port,packet_size,session_duration,failed_login_attempts,dns_requests,outbound_connections,lateral_movement_flag,traffic_volume,port_scan_flag,malware_comm_flag,brute_force_flag,time_of_day,peak_hour,anomaly_score,threat_type,action_taken
d12a7af0-b8ad-466d-ada5-dae5912fbb3d,Laptop,192.168.249.249,f7:3a:81:07:8e:ff,ICMP,54241,612,1221,276.59,11,41,11,0,308.47,1,1,0,Afternoon,0,0.645,Normal,Block
6c46bc67-780b-4951-b015-70247b1b1c75,Server,192.168.95.180,9a:ce:52:f8:21:5e,TCP,42965,5172,122,114.21,13,59,12,1,618.38,0,0,1,Morning,1,0.069,Data Exfiltration,Throttle
d2ff120f-e63c-45d0-90c8-aa881df009e4,Mobile,192.168.226.136,4d:8b:d1:18:7b:8f,ICMP,7022,7106,542,99.25,10,3,11,1,196.36,1,0,1,Morning,0,0.193,Malware,Allow
04195b4f-8100-4246-83e0-18039d03b735,Mobile,192.168.9.242,01:55:d4:42:a7:d9,UDP,52268,70,550,167.23,0,54,16,1,576.88,1,0,0,Evening,1,0.794,Normal,Allow
8f3f27b2-7678-4ff3-958c-3aa02391a804,IoT,192.168.46.63,f7:e3:1c:ff:81:02,ICMP,31445,445,1016,284.26,6,44,21,1,487.58,1,1,0,Morning,1,0.486,Lateral Movement,Block
5f6a8ce2-36c9-40d5-aa4b-4e02666d5bfc,Mobile,192.168.148.229,26:a7:00:8d:d2:92,ICMP,22432,4628,1074,213.87,9,58,12,1,118.21,0,0,0,Evening,1,0.252,Port Scan,Throttle
95156e26-38a6-4483-8098-f68d07de333d,Mobile,192.168.241.44,03:26:95:df:4e:ba,ICMP,21434,5545,671,241.51,0,27,0,1,571.11,0,1,1,Morning,0,0.991,Lateral Movement,Throttle
28041471-e59b-4a53-a4da-96f1790c0a40,Mobile,192.168.112.202,5e:fa:68:08:5d:ac,ICMP,13482,4918,619,26.41,12,35,19,1,648.61,0,0,1,Night,1,0.133,Data Exfiltration,Block
1206eadc-b120-41f9-843b-93e84562dedd,Server,192.168.187.194,e8:ad:49:e1:e6:c1,UDP,20973,6121,1483,66.53,14,15,15,1,291.66,0,1,0,Night,0,0.098,Brute Force,Block
74c3c4e6-7f25-4df1-9661-87b22da00476,Laptop,192.168.5.6,18:36:8b:9b:93:dd,TCP,16077,4078,1202,2.15,4,52,5,0,148.37,1,0,1,Evening,1,0.489,Lateral Movement,Throttle
738dfcc7-88fa-4897-a5c6-5b71a3cfb50a,IoT,192.168.29.226,93:78:b4:6a:49:fb,TCP,59394,4237,990,114.06,3,42,18,1,39.38,1,0,1,Evening,0,0.413,Malware,Block
27b1ebb3-77c3-42bf-b87a-b39410a3cf86,Laptop,192.168.215.250,5f:14:52:ef:25:cd,TCP,3354,7648,1392,95.51,8,28,21,1,3.99,0,0,0,Afternoon,0,0.793,Port Scan,Throttle
3679dab3-9f1f-414c-aea4-32a71c5d8a44,Mobile,192.168.227.50,33:9b:2b:15:58:33,UDP,63306,5065,406,87.67,6,18,7,1,224.21,1,0,1,Morning,1,0.579,Lateral Movement,Block
dd8a7b87-37ad-493a-a690-3e68123734d9,Server,192.168.62.231,42:73:cc:17:3a:d3,ICMP,21833,6064,639,15.83,2,54,9,1,497.07,1,0,0,Evening,0,0.22,Brute Force,Allow
4f9f8e5a-d0e6-4b81-86fb-10d8fbb1e2c0,Server,192.168.85.9,b9:64:bd:60:e9:a1,TCP,39296,3487,693,259.11,12,26,22,1,505.04,0,1,1,Evening,0,0.015,Normal,Allow
461ca07a-31d5-47e6-a879-6a15aa4679c1,IoT,192.168.58.87,fb:c3:f0:5b:90:0e,TCP,16408,2428,1381,77.84,10,49,17,1,317.19,0,0,0,Night,1,0.554,Lateral Movement,Allow
804169ec-9fb2-4836-8db9-327670ddbc2e,IoT,192.168.208.161,dd:7b:08:bd:0c:fc,UDP,34556,7596,1097,174.27,4,10,14,0,20.15,0,0,1,Morning,0,0.211,DNS Tunneling,Throttle
a80c5f14-3392-4ca2-bb15-d371b32a7ea8,Server,192.168.181.3,44:2f:0a:ed:c9:29,UDP,13887,7503,1224,66.53,12,41,18,1,581.42,0,0,1,Night,0,0.307,Lateral Movement,Throttle
3599663f-7b09-471a-b26b-1fd9b1b0879e,Server,192.168.97.146,83:ee:60:3d:a0:64,ICMP,16549,3399,420,280.03,14,2,16,0,664.64,0,1,0,Morning,0,0.38,DNS Tunneling,Allow
20e8e0ee-f5c7-48f8-9dd0-6e5554da8bd9,Laptop,192.168.72.101,6f:47:b2:e0:12:11,UDP,55177,2046,863,55.91,2,48,13,0,299.15,0,1,0,Afternoon,0,0.993,Data Exfiltration,Block
cf668d56-dcb7-46c2-b534-05c570829f89,Server,192.168.48.200,f0:06:e8:4a:e0:7d,ICMP,9486,1338,1106,172.62,15,23,25,1,188.27,1,0,0,Afternoon,0,0.858,Data Exfiltration,Throttle
d9f46ef2-1604-4d19-8145-7e8ca61ed000,IoT,192.168.231.239,a4:a1:4d:2d:14:f7,UDP,56479,7084,736,90.17,15,46,4,1,87.98,0,0,0,Afternoon,0,0.018,DNS Tunneling,Allow
4222bae4-814d-4eb0-a5ba-84395762ffe0,Mobile,192.168.210.102,c1:05:4b:28:c9:12,UDP,3232,5234,253,111.37,9,56,6,0,484.86,1,1,0,Night,1,0.608,Data Exfiltration,Block
06f3b63e-d75e-4e0e-abc4-3ddc51b85c59,Laptop,192.168.219.168,61:9d:3e:e4:75:ef,TCP,56308,231,536,67.34,2,32,13,1,21.48,0,1,0,Morning,0,0.51,Port Scan,Allow
1e33a4d8-55d4-41be-8ca5-b9f15fce1023,Server,192.168.168.230,45:12:11:70:ed:4f,UDP,16687,6670,997,125.56,9,29,24,0,348.46,1,1,1,Night,0,0.482,Normal,Allow
8b0f7c1e-7113-4b91-8b66-cf0c6ce4f069,Mobile,192.168.91.202,90:e4:73:b6:20:61,UDP,16558,937,934,120.34,15,24,23,1,665.47,0,1,0,Evening,1,0.551,Malware,Block
c7d3c587-0a52-48c1-85a6-f6d97fd2a204,Server,192.168.44.254,9a:01:76:01:7b:a6,TCP,21332,3647,1065,88.87,11,37,9,1,336.9,0,0,1,Morning,1,0.553,Port Scan,Block
e35938d3-4f46-4cff-a69e-09010eedd1b4,Laptop,192.168.77.7,aa:b1:50:18:33:1a,TCP,31479,1452,1375,225.92,5,45,4,0,375.72,0,1,0,Afternoon,0,0.394,Lateral Movement,Allow
c8753a76-8d79-4ebd-ad21-67eaf5d15b9f,Server,192.168.120.33,e8:09:9d:3f:5f:04,ICMP,17441,3432,743,216.71,13,48,8,0,609.59,0,0,0,Morning,0,0.448,Port Scan,Block
b4dfbe8f-5fa9-4cfd-9195-12b58a454bcc,Mobile,192.168.250.121,d5:58:23:c1:46:0c,ICMP,12892,7355,603,113.65,2,30,17,1,510.68,0,1,0,Evening,0,0.439,Malware,Block
2957a3b8-9ed2-4596-baa7-a0dac0160ad5,Server,192.168.76.95,bb:2f:8d:db:17:a4,TCP,19283,1003,389,110.63,6,27,15,1,362.36,1,0,0,Afternoon,0,0.859,Malware,Allow
cfa60e20-f80e-45c4-a796-c620d239e6ab,Mobile,192.168.72.56,1a:9a:bc:34:e2:ce,UDP,12233,7354,1182,153.77,15,18,14,0,696.27,0,0,1,Night,1,0.207,Lateral Movement,Block
eeee967b-dc28-4a7f-96d6-2a0222b117af,Server,192.168.33.233,cc:ea:65:cf:30:b9,UDP,55275,1576,1176,195.84,2,41,10,1,323.02,0,0,0,Afternoon,0,0.626,Malware,Block
fa8989d1-7ae4-4680-ace6-3932d4878de9,Server,192.168.125.158,99:4b:ba:a6:f2:be,TCP,64479,3498,191,284.21,9,24,0,0,138.6,0,0,1,Night,0,0.998,Brute Force,Throttle
f55d849e-e286-40d4-bbf9-935554764b2c,Server,192.168.125.58,57:e6:d0:2a:71:05,TCP,22815,5402,1302,122.17,3,35,9,0,352.08,0,0,1,Morning,0,0.293,Brute Force,Throttle
d8439608-a587-4ec1-8ed2-28be0aab8c05,IoT,192.168.7.5,cf:b3:46:55:1a:86,ICMP,20496,495,809,292.09,0,21,7,1,510.07,1,0,0,Evening,1,0.878,Malware,Allow
19e04917-dae1-4ef6-8fa0-d6f1c8c3b57a,Mobile,192.168.121.156,c5:81:90:ae:6a:1e,ICMP,13468,5536,263,236.67,12,3,17,0,573.91,0,0,0,Afternoon,1,0.475,Port Scan,Block
c4c8ca30-4037-4a4f-a661-034cc5c5edd3,Server,192.168.37.177,9c:09:91:dd:69:8a,TCP,20623,660,1456,222.68,14,41,12,0,326.06,1,1,1,Morning,0,0.968,Data Exfiltration,Allow
4b83f36c-d509-405f-a037-3dbb90caa440,Server,192.168.254.111,c5:cc:c5:6f:60:ce,TCP,17419,4327,964,191.31,1,24,13,1,172.51,1,1,1,Afternoon,1,0.142,Brute Force,Throttle
b0c0205c-e4c0-4617-845c-1fcffea53a17,Mobile,192.168.99.132,10:68:49:49:aa:bf,TCP,16650,5136,593,8.48,2,22,8,1,427.93,1,0,1,Afternoon,0,0.476,Malware,Block
4ed0434c-bf67-48e1-9056-b5c8baa64fec,Mobile,192.168.42.57,ea:96:c6:3b:61:06,TCP,7337,5242,1081,227.76,1,9,1,0,554.62,0,1,1,Evening,1,0.093,Malware,Block
8901250c-75fc-40b5-ab4b-2bc1c45eb23c,Mobile,192.168.236.114,dd:4f:8e:24:2e:c5,TCP,4941,1144,351,141.31,6,26,16,0,18.28,1,1,1,Evening,1,0.378,Brute Force,Allow
3da77e8a-98f2-4400-be40-8b293f77fdf9,Server,192.168.142.95,cb:b9:12:8b:5e:81,UDP,49621,72,641,202.91,15,32,18,1,213.87,0,0,0,Evening,0,0.294,Lateral Movement,Block
cc230357-42f7-435a-a73c-665ee184e78b,Server,192.168.11.147,1e:5e:8d:5f:6e:76,TCP,29073,2821,1213,150.83,10,41,13,0,429.76,1,1,1,Evening,1,0.945,Port Scan,Throttle
1c82c6f3-f688-484c-ae5e-5497e60ecea7,Laptop,192.168.98.158,0b:f1:11:83:96:bc,TCP,22462,4451,1236,158.27,11,2,17,1,141.14,1,0,0,Morning,0,0.715,Normal,Allow
1989efe4-7b54-47a3-9131-3f25969fbdfc,Laptop,192.168.235.240,3d:60:ea:1b:b5:bc,ICMP,56205,2221,1319,107.82,11,32,5,0,332.68,1,0,0,Evening,1,0.246,Malware,Allow
dfca87da-2515-429c-9e16-50cb03c635c5,Laptop,192.168.59.165,32:65:7d:9c:ad:65,ICMP,16924,7387,1005,31.21,0,51,16,1,697.49,0,0,1,Afternoon,1,0.594,Normal,Block
2f8f6425-cbad-499f-854a-3d051d6401ea,Mobile,192.168.241.252,86:fd:8e:ad:78:06,TCP,15992,3205,527,260.39,3,11,5,1,663.65,1,1,1,Afternoon,0,0.237,Port Scan,Allow
bc5c1aca-4524-4db4-ab8c-86227df9badf,IoT,192.168.241.31,9e:1b:6f:1a:1b:42,TCP,38316,6001,224,168.51,8,14,14,0,27.89,1,1,0,Morning,1,0.187,DNS Tunneling,Throttle
35a025cd-f3cd-4412-acea-927daf988fd1,Server,192.168.185.35,71:2d:72:0d:81:92,TCP,33064,5908,995,231.78,7,7,19,1,313.19,0,0,0,Evening,1,0.92,Malware,Allow
8743e834-c5f3-4a2c-960c-6574e66ae5c3,Laptop,192.168.48.229,ff:cb:ef:7c:43:2b,UDP,48853,2373,728,125.18,0,48,24,1,497.03,0,0,1,Afternoon,0,0.024,DNS Tunneling,Allow
14157dc4-0fb7-4dbe-b80e-eee0878aa18b,IoT,192.168.119.4,9a:c5:6d:71:90:a5,UDP,2500,5969,1073,96.17,1,50,8,1,683.4,0,0,0,Evening,0,0.002,Malware,Allow
20bb61a7-dd3d-4f0e-823d-dabc22014a39,Laptop,192.168.165.2,fa:23:39:78:92:38,UDP,57947,5380,494,102.78,13,33,17,1,285.18,1,1,0,Night,1,0.449,Malware,Allow
22b82e06-6cf6-4d06-a0b2-5a61d46924c5,IoT,192.168.136.157,8b:39:6e:e7:95:47,UDP,53492,4324,364,294.91,6,27,1,0,492.54,0,1,1,Morning,0,0.911,Normal,Throttle
5dedd2cc-120b-4d7c-9a54-419633a54065,IoT,192.168.139.142,d7:da:0f:f1:9c:50,TCP,47763,3236,1288,203.38,13,31,11,1,200.81,1,1,1,Evening,1,0.133,DNS Tunneling,Block
165b48c7-e258-4486-9fc3-9c239cd4f92e,Server,192.168.242.239,cd:60:83:92:14:8e,ICMP,13335,1782,586,162.67,0,2,24,1,664.8,1,1,0,Night,0,0.542,Brute Force,Block
140ead73-e3f8-42c8-b92e-f498852799f7,IoT,192.168.177.96,59:3c:29:a1:57:70,UDP,39055,7232,751,190.99,13,55,11,0,378.81,0,0,1,Night,1,0.145,Brute Force,Block
963f8fee-47a9-40c8-91c4-0a1f155d7c39,Laptop,192.168.161.189,98:97:52:bb:57:3c,UDP,54942,355,566,295.37,5,32,1,1,108.89,0,1,1,Morning,1,0.242,Malware,Throttle
06efe730-4f02-4931-acb1-8a75fa06103f,Server,192.168.128.123,42:1c:0c:d7:f6:b8,UDP,57704,1520,575,119.57,7,52,1,1,695.52,0,0,1,Evening,1,0.452,Port Scan,Allow
bcbd3f1e-a349-499f-bd3f-7ba7b876ceec,Mobile,192.168.45.170,ee:58:61:95:19:8b,TCP,30055,7724,995,283.28,8,7,4,1,126.04,0,1,1,Morning,0,0.592,DNS Tunneling,Throttle
fc0c78a3-9079-4991-8546-440d5047b30d,Server,192.168.234.28,9c:b6:40:cc:a0:a8,ICMP,44582,7867,650,178.24,0,48,17,0,503.86,0,1,0,Morning,0,0.965,DNS Tunneling,Throttle
fd24ef69-d547-4957-9568-80eca818d894,Server,192.168.194.45,6b:19:6d:b3:79:52,UDP,33400,4062,1261,109.9,7,44,13,1,584.16,1,0,0,Morning,0,0.827,Port Scan,Throttle
67ac8881-75ff-4cb8-a2ba-2dba0c887020,Server,192.168.81.216,0e:67:d3:d8:76:f9,UDP,24647,6545,1094,154.62,12,33,14,0,311.57,0,1,0,Afternoon,1,0.309,DNS Tunneling,Throttle
f96ab031-65c1-4e09-b8da-1c66aae70b70,Server,192.168.228.148,04:0c:3c:cc:b3:1c,UDP,38618,3576,1096,33.08,0,40,17,1,1.35,0,1,1,Night,0,0.367,Lateral Movement,Block
8bb34a94-7ee3-43e4-a351-61cbcb66bd7e,Laptop,192.168.40.4,41:d8:e5:51:63:cd,UDP,59068,6663,169,14.65,3,59,22,0,85.32,1,1,0,Night,0,0.036,Malware,Throttle
a55cc807-fb76-4d10-9348-5fe632a2fb48,Laptop,192.168.121.245,ff:87:e5:e3:cc:bf,TCP,62474,6391,1024,207.95,3,17,0,1,5.33,1,1,0,Evening,0,0.805,Normal,Throttle
2094b6f1-c5df-4c1e-a451-62ae7ea72c46,Mobile,192.168.46.241,84:60:38:b7:f7:ce,ICMP,34352,2972,164,206.76,8,15,16,0,480.27,1,0,0,Afternoon,1,0.958,Brute Force,Allow
3e47ecfe-4223-4b31-8a03-58443796a58f,Mobile,192.168.153.199,f9:8f:25:65:00:17,ICMP,33978,5652,219,225.68,3,58,8,0,419.27,1,0,0,Afternoon,0,0.285,Port Scan,Allow
ddf162e6-b780-411c-ab4d-3e15b7fb7a0a,Server,192.168.124.155,fc:a5:14:0c:75:1c,ICMP,36618,5397,1428,175.83,9,46,5,0,240.92,0,1,1,Evening,0,0.648,Brute Force,Block
b87a4aeb-6ce7-4de0-96f3-26a8af55ec5d,Server,192.168.250.131,18:de:0d:73:f0:49,UDP,46547,2471,782,197.35,15,52,5,0,56.58,1,1,0,Evening,1,0.158,Malware,Allow
d6ca0326-5ee6-47f5-8dd5-06c54ad2ccbf,Laptop,192.168.147.150,47:91:9d:c1:d3:c5,ICMP,12818,6629,194,149.93,7,5,6,1,131.64,0,0,0,Evening,1,0.965,Malware,Block
982cab2f-e4eb-4024-b7cf-fe49ec746422,Mobile,192.168.203.165,8d:54:bb:ca:7d:99,TCP,23158,5242,321,55.05,15,39,4,1,424.19,0,1,0,Evening,0,0.707,Port Scan,Block
4dba3545-3a5d-4464-8870-704573689d37,Laptop,192.168.236.72,fa:e7:87:6d:0e:ca,UDP,43437,1935,657,201.24,4,29,20,1,422.52,1,1,0,Morning,1,0.585,DNS Tunneling,Block
cbc72bbb-7372-4921-951b-ad45f418370f,Server,192.168.107.109,0b:ab:e2:d3:22:89,UDP,24582,6807,138,98.65,9,29,3,0,325.81,1,0,1,Evening,1,0.002,Lateral Movement,Throttle
5ca69dc7-72f4-41fb-9a90-eec1c5bf99e7,Laptop,192.168.215.33,df:f9:35:80:c9:da,TCP,14559,6779,1363,132.2,5,15,24,0,223.64,0,0,0,Morning,0,0.32,Brute Force,Throttle
2b0535ae-829b-4672-a7fb-b7ebf438bbb7,IoT,192.168.153.253,b7:4c:0d:a9:f9:a4,UDP,43881,4220,1211,286.97,9,6,25,0,147.8,0,1,1,Night,1,0.192,Malware,Block
84d4fb5c-e56e-4533-b673-3ac2649e42f6,IoT,192.168.140.81,4c:6b:f1:7f:16:7a,UDP,4968,3547,99,113.85,11,10,3,0,306.89,0,1,1,Night,0,0.85,Port Scan,Block
c10ba2d3-1ba3-4701-965c-299ce3a9a002,IoT,192.168.87.251,26:a2:24:ee:c3:65,ICMP,41975,5314,832,231.32,6,60,5,0,687.41,1,0,0,Night,1,0.508,Data Exfiltration,Block
95edd1dc-ab9e-4553-abd7-5fcee0c670d9,Laptop,192.168.148.175,5b:e1:a2:6c:b6:e5,UDP,37219,3582,1363,67.73,11,47,18,1,255.17,0,0,1,Afternoon,0,0.097,Lateral Movement,Throttle
c0002be9-c08e-4aee-863d-5c884b80e11c,Mobile,192.168.126.235,c2:88:ae:ba:b8:38,UDP,15897,209,100,194.02,0,31,7,0,253.72,0,0,0,Evening,1,0.968,Malware,Allow
c82cc18f-1cec-4795-a5cc-b3f203d7dd2e,IoT,192.168.44.15,d2:f5:24:75:e8:7e,UDP,46215,1960,645,58.95,3,34,17,0,552.71,1,1,0,Night,0,0.033,Normal,Block
dc8280fb-e822-49c8-855a-f2bff1b17a28,Laptop,192.168.83.235,49:b0:1c:a7:f8:e9,ICMP,21332,1083,71,127.94,10,30,7,1,511.03,0,0,1,Night,0,0.973,DNS Tunneling,Allow
c72bed1b-1fa5-49ba-adaf-1cddf709ba49,Laptop,192.168.30.177,ca:b2:62:29:2a:08,ICMP,49497,3850,661,26.24,11,49,17,0,14.04,1,0,0,Afternoon,1,0.82,Data Exfiltration,Block
40cca7bd-f2ca-4c44-b049-dc26fb6e6736,Mobile,192.168.44.46,3a:ab:49:36:42:a3,ICMP,3967,3938,1426,157.88,13,45,21,0,437.49,0,1,1,Morning,1,0.54,DNS Tunneling,Throttle
baf0a4c9-f41f-429f-9be5-03afde954a7a,IoT,192.168.197.45,c0:59:93:86:27:29,ICMP,20628,6595,589,75.22,13,38,3,1,168.63,0,0,0,Afternoon,0,0.766,Brute Force,Block
27ae563e-c008-4471-be48-30d259d3f60c,Mobile,192.168.67.158,65:20:2d:69:83:6b,ICMP,46628,6462,68,250.18,12,39,18,1,408.91,0,0,0,Evening,1,0.569,Lateral Movement,Block
6cf3e792-6545-405c-84da-877f9ab52748,Server,192.168.114.192,db:4a:f1:dd:01:d0,UDP,58545,875,1474,113.53,7,28,5,0,450.3,1,1,0,Night,1,0.601,Brute Force,Block
71181440-6ef7-46bc-b8cb-5b429b025097,Laptop,192.168.43.100,47:b2:35:4a:09:ca,UDP,48450,209,1042,23.95,4,41,17,1,112.21,1,0,0,Afternoon,1,0.107,Malware,Allow
0e55fd9a-80ee-4bb6-a024-5182f6ac637e,IoT,192.168.174.111,60:2c:12:d2:38:4e,UDP,37805,2664,1476,291.16,15,27,18,1,413.92,0,0,0,Morning,0,0.838,DNS Tunneling,Block
5a41e421-4803-4329-a1f0-35737690a95a,Server,192.168.121.134,d7:df:0f:78:fa:98,UDP,9682,7272,1035,252.46,8,8,0,1,606.01,0,1,1,Afternoon,1,0.91,Normal,Allow
13530c23-205b-41a7-a46e-d0e0f4a60f66,Mobile,192.168.103.183,34:1b:de:0a:e1:47,TCP,42895,1033,1427,276.59,11,34,5,0,685.77,0,1,0,Evening,0,0.325,Normal,Throttle
3a33249d-bd05-412f-b0cf-ebaa57d96132,Laptop,192.168.162.218,5b:b6:b6:d6:e1:7b,UDP,1654,223,499,148.11,13,24,22,0,370.35,0,0,1,Morning,0,0.745,Port Scan,Throttle
acb05c18-b061-415b-9b26-d59f3d8b5da3,Server,192.168.228.104,57:2a:4c:f5:99:0c,TCP,19062,3837,1145,76.89,7,18,2,1,196.05,0,1,0,Evening,0,0.953,Malware,Allow
b0d6efff-c47b-445e-81fd-e5209f5b1e0c,Server,192.168.108.53,4f:e0:b4:75:39:74,UDP,57103,2921,448,280.93,11,56,0,1,240.91,0,0,1,Afternoon,1,0.821,Port Scan,Throttle
936d501a-0718-4bb2-919b-779906b218e0,Mobile,192.168.142.59,dd:74:fc:9f:b6:60,ICMP,46641,45,267,40.86,15,33,12,0,3.42,1,0,0,Night,1,0.219,Lateral Movement,Allow
12bcc57e-3c07-4bb3-becc-ff9b8d37571b,Mobile,192.168.82.95,cf:8c:8a:28:66:64,ICMP,59878,887,372,45.0,12,46,4,1,105.01,1,1,1,Night,0,0.602,Brute Force,Block
4e422c50-c1c0-4454-ac88-37ff515e95f6,Laptop,192.168.64.252,c5:82:ba:9d:a1:09,UDP,46207,7640,1187,54.02,2,27,13,0,465.08,0,1,1,Afternoon,0,0.33,Data Exfiltration,Allow
d8185bbc-c47a-4198-8628-4f58c7a44113,Mobile,192.168.129.217,5f:c6:11:6c:8a:32,ICMP,34139,5331,824,244.12,12,21,8,0,164.55,1,1,0,Morning,0,0.716,Brute Force,Block
3cfa047d-643f-4cd9-abdc-a6159fca7109,Mobile,192.168.122.107,ef:12:29:ac:07:2f,ICMP,22007,2187,872,128.77,13,53,11,1,71.79,0,0,0,Afternoon,0,0.983,Data Exfiltration,Throttle
be502c3c-02cd-47fd-b908-5078a1407fb9,Laptop,192.168.7.47,31:43:c2:2c:d6:81,TCP,22047,2330,111,59.4,5,20,20,1,67.29,1,0,1,Afternoon,0,0.031,Port Scan,Block
937f08ba-8cbd-4e91-8053-0ddf593bb659,Mobile,192.168.173.195,fa:54:e4:47:94:9d,UDP,42657,3271,864,278.32,0,28,9,1,338.92,0,0,1,Afternoon,1,0.481,DNS Tunneling,Allow
1b4c6282-7408-4d06-8791-4c08525fec30,Server,192.168.121.225,a9:52:63:3a:3b:5e,ICMP,35489,8010,956,242.26,1,9,9,0,360.36,1,1,1,Afternoon,0,0.608,DNS Tunneling,Block
1c47280f-8d26-45ed-9071-1cd4e22d57fd,Laptop,192.168.170.75,29:fa:58:82:9f:62,UDP,58771,5851,1443,47.92,5,38,20,1,678.78,1,0,1,Night,0,0.342,Brute Force,Throttle
07e00264-a607-4d56-aeba-b6166020a3c4,IoT,192.168.103.26,e6:4d:68:80:83:ec,ICMP,51287,3072,601,1.33,3,31,11,0,555.66,0,0,1,Morning,1,0.918,Lateral Movement,Allow
46a7dd25-4efe-437a-aa78-fb2fce3c43f6,IoT,192.168.134.76,b4:4b:08:7f:ed:c6,ICMP,5364,6871,169,228.82,12,48,5,0,481.8,1,1,1,Morning,0,0.214,Data Exfiltration,Allow
bfd9c065-23b6-4344-b72b-b238a118d3e8,Server,192.168.149.150,21:5a:52:02:15:29,ICMP,4927,2503,1373,187.58,6,17,25,1,129.51,0,1,1,Afternoon,1,0.096,Brute Force,Block
a63b2be3-0577-42c4-aea3-922e83de47df,Mobile,192.168.254.96,5b:c2:21:8b:63:1f,UDP,34575,697,313,180.57,1,43,17,1,226.41,1,1,1,Afternoon,0,0.73,Data Exfiltration,Block
21114e1e-4a57-4c7f-9dde-3ad3d40bb086,Server,192.168.118.3,fb:e2:d5:5e:69:28,TCP,14330,7009,1352,69.69,6,33,14,1,583.55,1,1,0,Afternoon,0,0.301,Malware,Throttle
ea022a8a-8858-49e5-8aa2-064a36cdefdd,Laptop,192.168.78.43,4f:1e:e7:ec:5f:6e,TCP,65130,2272,639,66.55,14,29,11,1,86.44,0,0,1,Night,0,0.959,Data Exfiltration,Throttle
9aa66210-f363-4d37-8252-b6d69930220d,Server,192.168.200.27,26:9e:6e:9b:1a:a5,UDP,49278,3721,1491,276.35,7,9,2,1,190.39,0,0,0,Night,1,0.072,Port Scan,Allow
36c67a67-105f-4d63-9aeb-aa007ad7fb8a,IoT,192.168.203.142,f6:34:12:20:61:de,UDP,44206,6776,1372,239.39,11,28,18,1,438.68,1,0,0,Afternoon,1,0.614,DNS Tunneling,Allow
825e444c-3827-43c8-b27f-ca8081980669,Mobile,192.168.54.105,4e:3b:6b:60:e9:81,UDP,19882,3169,1388,130.65,0,12,13,1,366.26,0,1,1,Afternoon,0,0.868,Normal,Allow
90300a26-2383-496e-aa5c-06cb9f5e7fd9,Laptop,192.168.211.22,b8:70:2c:10:88:a8,ICMP,46817,3141,514,257.97,14,28,12,1,153.56,0,1,0,Afternoon,0,0.111,Brute Force,Allow
683c84fe-31bb-4645-839d-a1592baa938d,IoT,192.168.210.158,a5:d5:cb:8c:76:8b,ICMP,42961,1513,1367,123.97,15,23,6,0,440.61,0,0,0,Night,1,0.874,DNS Tunneling,Allow
5fae5b56-3b25-43ed-9a4c-41bc3624afd6,Mobile,192.168.137.238,05:b4:f1:31:a1:ad,ICMP,48422,3524,936,249.93,3,33,24,1,201.79,0,0,1,Morning,1,0.253,Data Exfiltration,Allow
46606e6c-1a6d-434d-aa11-11a9b1645a87,IoT,192.168.236.253,36:25:de:01:df:01,TCP,33305,866,904,247.25,3,23,11,0,31.85,0,1,0,Morning,0,0.315,Data Exfiltration,Throttle
4a7cfe6d-e30a-4459-9e88-3de2e6cfa9f7,Laptop,192.168.233.218,9f:c1:b4:9d:09:6f,UDP,15835,6352,1179,239.97,8,50,16,0,58.59,1,0,0,Evening,1,0.192,Data Exfiltration,Block
e7d3161d-81b1-4aaa-acad-80d5273f62b2,Mobile,192.168.52.27,fa:a6:f3:1d:cb:b9,ICMP,57304,1024,360,138.11,15,46,25,1,603.78,0,0,1,Afternoon,0,0.888,Brute Force,Throttle
de8e7009-9662-4c7c-904d-5c0135ce4a44,Laptop,192.168.204.56,9c:86:87:7b:21:87,TCP,9020,1093,775,156.56,7,50,2,1,126.03,0,1,0,Morning,1,0.466,Port Scan,Allow
7981949b-e335-4e2c-85d1-1121e2dbf1ef,IoT,192.168.128.205,d7:3e:f7:f3:9b:7d,ICMP,43221,7382,1177,70.36,10,22,21,0,115.48,1,0,1,Night,0,0.479,Malware,Throttle
e32e8c68-0e8d-46d6-a359-dc37c354b527,IoT,192.168.178.252,e4:9f:4e:33:52:1a,UDP,22362,5930,404,224.94,13,40,3,0,236.45,0,0,1,Evening,1,0.064,Data Exfiltration,Block
0b3f764c-9835-4651-b6c2-941b7c056db8,IoT,192.168.245.13,90:66:ac:e0:e4:6f,ICMP,57117,5085,702,274.97,11,5,18,1,187.77,0,1,0,Night,1,0.473,DNS Tunneling,Allow
f5bd3b8d-e100-4c37-9b89-de35a686e2e1,Server,192.168.93.22,a2:a9:d2:a6:5e:2e,TCP,30505,4882,734,49.98,15,3,24,0,308.81,0,1,1,Evening,1,0.397,Data Exfiltration,Allow
264924c8-3388-4220-aa9a-7b52f16b932a,Mobile,192.168.128.136,a2:b6:1e:09:9f:77,TCP,59239,3965,469,193.56,10,19,13,1,599.19,0,1,0,Afternoon,0,0.598,Lateral Movement,Allow
2e6d49cb-739b-4778-bc51-05cb0fac8081,Laptop,192.168.135.149,d3:7d:53:68:9c:76,ICMP,17242,6897,196,153.82,9,20,6,1,543.73,0,0,0,Evening,1,0.675,Port Scan,Throttle
